#timestamp|callsign|vessel|latitude|longitude
1631145925000|ZMS7101|CLIPPER II|-36.88972666666667|174.98968
1631145927000|ZMT3984|CLIPPER 3|-36.83775|174.82725333333335
1631145925000|ZMU7402|D6 |-36.84240666666667|174.76714333333334
1631145922000|ZME7070|D7 |-36.84223333333333|174.76558833333334
1631145840000|ZMA2422|DISCOVERY III|-36.789433333333335|174.67518166666667
1631145720000|ZMZ4489|HARBOURCAT|-36.83964666666667|174.75097666666667
1631145840000|ZMQ7781|ISLAND NAVIGATOR|-36.83791166666666|174.75492833333334
1631145922000|ZMW7964|KORORA|-36.841325|174.767295
1631145900000|ZMU5423|SEABRIDGE|-36.81268|175.02649333333332
1631145780000|ZMR3466|SEAWAY II|-36.879628333333336|174.89662
1631145900000|ZMV7877|SERENITY|-36.81740666666666|174.87313
1631145923000|XXX0000|FLYING DUTCHMAN|-36.921|174.85820166666667
1631145930000|ZMU2646|TE KOTUKU|-36.84191|174.76669
1631145840000|ZMR2981|TIGER CAT|-36.84070166666667|174.76757833333335
1631145923000|ZMX2703|TOREA|-36.83908666666667|174.75142666666667
1631145928000|ZMX8794|IKA KAKAHI|-36.83723833333333|174.77631166666666
1631145900000|ZMG2004|ADVENTURER|-36.83875333333334|174.76581833333333
1631145947000|ZMG3426|KEKENO|-36.78023666666667|174.982825
1631145955000|ZMS7101|CLIPPER II|-36.88972666666667|174.98972
1631145955000|ZMT3984|CLIPPER 3|-36.83821|174.82308
1631145955000|ZMU7402|D6 |-36.84238833333333|174.76714166666667
1631145953000|ZME7070|D7 |-36.842256666666664|174.76557166666666
1631145900000|ZMA2422|DISCOVERY III|-36.78843833333333|174.67397
1631145900000|ZMZ4489|HARBOURCAT|-36.83963833333333|174.750975
1631145840000|ZMQ7781|ISLAND NAVIGATOR|-36.83791166666666|174.75492833333334
1631145953000|ZMW7964|KORORA|-36.84132666666667|174.76730166666667
1631145900000|ZMU5423|SEABRIDGE|-36.812133333333335|175.02741333333333
1631145780000|ZMR3466|SEAWAY II|-36.879628333333336|174.89662
1631145900000|ZMV7877|SERENITY|-36.818505|174.869985
1631145954000|XXX0000|FLYING DUTCHMAN|-36.92099666666667|174.85820666666666
1631145951000|ZMU2646|TE KOTUKU|-36.84195166666667|174.766725
1631145840000|ZMR2981|TIGER CAT|-36.84070166666667|174.76757833333335
1631145953000|ZMX2703|TOREA|-36.839085|174.75142333333332
1631145952000|ZMX8794|IKA KAKAHI|-36.83723|174.777855
1631145960000|ZMG2004|ADVENTURER|-36.83945166666667|174.766465
1631145977000|ZMG3426|KEKENO|-36.77959833333333|174.98102833333334
1631145985000|ZMS7101|CLIPPER II|-36.88972666666667|174.98972
1631145985000|ZMT3984|CLIPPER 3|-36.83882666666667|174.81872
1631145975000|ZMU7402|D6 |-36.8424|174.76713833333332
1631145982000|ZME7070|D7 |-36.842238333333334|174.76557666666668
1631145960000|ZMA2422|DISCOVERY III|-36.787951666666665|174.673485
1631145900000|ZMZ4489|HARBOURCAT|-36.83963833333333|174.750975
1631145840000|ZMQ7781|ISLAND NAVIGATOR|-36.83791166666666|174.75492833333334
1631145982000|ZMW7964|KORORA|-36.841323333333335|174.76731
1631145960000|ZMU5423|SEABRIDGE|-36.81151666666667|175.028
1631145960000|ZMR3466|SEAWAY II|-36.87965833333333|174.89658
1631145960000|ZMV7877|SERENITY|-36.81974|174.86631333333332
1631145983000|XXX0000|FLYING DUTCHMAN|-36.920995|174.85820833333332
1631145980000|ZMU2646|TE KOTUKU|-36.841921666666664|174.76669833333332
1631145840000|ZMR2981|TIGER CAT|-36.84070166666667|174.76757833333335
1631145983000|ZMX2703|TOREA|-36.839085|174.75142333333332
1631145983000|ZMX8794|IKA KAKAHI|-36.837325|174.77980666666667
1631145960000|ZMG2004|ADVENTURER|-36.84047833333333|174.76619
1631146015000|ZMG3426|KEKENO|-36.77899333333333|174.97726833333334
1631146006000|ZMS7101|CLIPPER II|-36.88972666666667|174.98972
1631146013000|ZMT3984|CLIPPER 3|-36.83933666666667|174.81472
1631146005000|ZMU7402|D6 |-36.842415|174.767135
1631146013000|ZME7070|D7 |-36.842238333333334|174.76557166666666
1631145960000|ZMA2422|DISCOVERY III|-36.787495|174.672945
1631145900000|ZMZ4489|HARBOURCAT|-36.83963833333333|174.750975
1631145840000|ZMQ7781|ISLAND NAVIGATOR|-36.83791166666666|174.75492833333334
1631146013000|ZMW7964|KORORA|-36.841325|174.76731
1631145960000|ZMU5423|SEABRIDGE|-36.81079|175.02818666666667
1631145960000|ZMR3466|SEAWAY II|-36.87965833333333|174.89658
1631145960000|ZMV7877|SERENITY|-36.82076|174.86376166666668
1631146014000|XXX0000|FLYING DUTCHMAN|-36.92099833333333|174.858205
1631146009000|ZMU2646|TE KOTUKU|-36.84186833333333|174.76666
1631145840000|ZMR2981|TIGER CAT|-36.84070166666667|174.76757833333335
1631146013000|ZMX2703|TOREA|-36.839085|174.75142166666666
1631146012000|ZMX8794|IKA KAKAHI|-36.837403333333334|174.78164333333334
1631146020000|ZMG2004|ADVENTURER|-36.84144166666667|174.76576833333334
1631146052000|ZMG3426|KEKENO|-36.779378333333334|174.97186333333335
1631146045000|ZMS7101|CLIPPER II|-36.88972666666667|174.98972
1631146051000|ZMT3984|CLIPPER 3|-36.84001|174.80954666666668
1631146045000|ZMU7402|D6 |-36.84241166666666|174.76713333333333
1631146042000|ZME7070|D7 |-36.84225166666667|174.76557833333334
1631146020000|ZMA2422|DISCOVERY III|-36.78715666666667|174.67240666666666
1631145900000|ZMZ4489|HARBOURCAT|-36.83963833333333|174.750975
1631145840000|ZMQ7781|ISLAND NAVIGATOR|-36.83791166666666|174.75492833333334
1631146042000|ZMW7964|KORORA|-36.84133|174.76730666666666
1631146020000|ZMU5423|SEABRIDGE|-36.81009666666667|175.02805333333333
1631145960000|ZMR3466|SEAWAY II|-36.87965833333333|174.89658
1631146020000|ZMV7877|SERENITY|-36.82197|174.860675
1631146034000|XXX0000|FLYING DUTCHMAN|-36.921|174.858205
1631146050000|ZMU2646|TE KOTUKU|-36.841948333333335|174.76672833333333
1631146020000|ZMR2981|TIGER CAT|-36.84068833333333|174.76758166666667
1631146043000|ZMX2703|TOREA|-36.839085|174.75141833333333
1631146048000|ZMX8794|IKA KAKAHI|-36.837513333333334|174.78395666666665
1631146020000|ZMG2004|ADVENTURER|-36.84209|174.765885
1631146081000|ZMG3426|KEKENO|-36.77992166666667|174.96716333333333
1631146075000|ZMS7101|CLIPPER II|-36.88973333333333|174.98972
1631146081000|ZMT3984|CLIPPER 3|-36.839486666666666|174.80550666666667
1631146075000|ZMU7402|D6 |-36.842415|174.767135
1631146082000|ZME7070|D7 |-36.84228|174.765575
1631146020000|ZMA2422|DISCOVERY III|-36.787371666666665|174.67218666666668
1631145900000|ZMZ4489|HARBOURCAT|-36.83963833333333|174.750975
1631146020000|ZMQ7781|ISLAND NAVIGATOR|-36.837916666666665|174.75492333333332
1631146082000|ZMW7964|KORORA|-36.84133333333333|174.7673
1631146020000|ZMU5423|SEABRIDGE|-36.80954666666667|175.02770666666666
1631145960000|ZMR3466|SEAWAY II|-36.87965833333333|174.89658
1631146020000|ZMV7877|SERENITY|-36.82315166666667|174.857435
1631146074000|XXX0000|FLYING DUTCHMAN|-36.92100666666666|174.85821333333334
1631146080000|ZMU2646|TE KOTUKU|-36.84193833333333|174.76675666666668
1631146020000|ZMR2981|TIGER CAT|-36.84068833333333|174.76758166666667
1631146072000|ZMX2703|TOREA|-36.839085|174.75141333333335
1631146080000|ZMX8794|IKA KAKAHI|-36.837815|174.78597333333335
1631146020000|ZMG2004|ADVENTURER|-36.84209|174.765885
1631146116000|ZMG3426|KEKENO|-36.78067333333333|174.96179833333332
1631146115000|ZMS7101|CLIPPER II|-36.88974|174.98972
1631146113000|ZMT3984|CLIPPER 3|-36.83895|174.80124
1631146114000|ZMU7402|D6 |-36.84244666666667|174.767095
1631146113000|ZME7070|D7 |-36.84224833333333|174.765585
1631146080000|ZMA2422|DISCOVERY III|-36.78755666666667|174.67236333333332
1631146080000|ZMZ4489|HARBOURCAT|-36.839643333333335|174.75097833333334
1631146020000|ZMQ7781|ISLAND NAVIGATOR|-36.837916666666665|174.75492333333332
1631146112000|ZMW7964|KORORA|-36.841335|174.76729833333334
1631146080000|ZMU5423|SEABRIDGE|-36.80909666666667|175.02737333333334
1631145960000|ZMR3466|SEAWAY II|-36.87965833333333|174.89658
1631146080000|ZMV7877|SERENITY|-36.82421333333333|174.85399333333334
1631146114000|XXX0000|FLYING DUTCHMAN|-36.921025|174.85821
1631146109000|ZMU2646|TE KOTUKU|-36.84194333333333|174.76673
1631146020000|ZMR2981|TIGER CAT|-36.84068833333333|174.76758166666667
1631146113000|ZMX2703|TOREA|-36.839083333333335|174.75141666666667
1631146114000|ZMX8794|IKA KAKAHI|-36.83832|174.788095
1631146140000|ZMG2004|ADVENTURER|-36.8424|174.76635333333334
1631146181000|ZMG3426|KEKENO|-36.782713333333334|174.95141666666666
1631146164000|ZMS7101|CLIPPER II|-36.88974|174.98972
1631146179000|ZMT3984|CLIPPER 3|-36.83764333333333|174.79261333333332
1631146174000|ZMU7402|D6 |-36.842415|174.76708166666666
1631146173000|ZME7070|D7 |-36.84224|174.76556333333335
1631146140000|ZMA2422|DISCOVERY III|-36.78758666666667|174.67238666666665
1631146080000|ZMZ4489|HARBOURCAT|-36.839643333333335|174.75097833333334
1631146020000|ZMQ7781|ISLAND NAVIGATOR|-36.837916666666665|174.75492333333332
1631146172000|ZMW7964|KORORA|-36.84133166666667|174.7673
1631146140000|ZMU5423|SEABRIDGE|-36.8089|175.02734666666666
1631146140000|ZMR3466|SEAWAY II|-36.879625|174.896605
1631146140000|ZMV7877|SERENITY|-36.82622333333333|174.84795666666668
1631146174000|XXX0000|FLYING DUTCHMAN|-36.921005|174.85821666666666
1631146181000|ZMU2646|TE KOTUKU|-36.841935|174.7667
1631146020000|ZMR2981|TIGER CAT|-36.84068833333333|174.76758166666667
1631146173000|ZMX2703|TOREA|-36.839088333333336|174.75141833333333
1631146180000|ZMX8794|IKA KAKAHI|-36.84067666666667|174.79315166666666
1631146140000|ZMG2004|ADVENTURER|-36.8424|174.76635333333334
1631146217000|ZMG3426|KEKENO|-36.78397833333333|174.94587666666666
1631146215000|ZMS7101|CLIPPER II|-36.88973|174.98972
1631146215000|ZMT3984|CLIPPER 3|-36.837|174.78805333333332
1631146215000|ZMU7402|D6 |-36.84241166666666|174.76713333333333
1631146212000|ZME7070|D7 |-36.84227333333333|174.76554666666667
1631146200000|ZMA2422|DISCOVERY III|-36.78758|174.67238833333334
1631146080000|ZMZ4489|HARBOURCAT|-36.839643333333335|174.75097833333334
1631146020000|ZMQ7781|ISLAND NAVIGATOR|-36.837916666666665|174.75492333333332
1631146213000|ZMW7964|KORORA|-36.84133333333333|174.767305
1631146140000|ZMU5423|SEABRIDGE|-36.80891|175.02734666666666
1631146140000|ZMR3466|SEAWAY II|-36.879625|174.896605
1631146200000|ZMV7877|SERENITY|-36.82810666666666|174.841505
1631146214000|XXX0000|FLYING DUTCHMAN|-36.92099666666667|174.8582
1631146210000|ZMU2646|TE KOTUKU|-36.841935|174.76671166666668
1631146020000|ZMR2981|TIGER CAT|-36.84068833333333|174.76758166666667
1631146212000|ZMX2703|TOREA|-36.839081666666665|174.75141666666667
1631146210000|ZMX8794|IKA KAKAHI|-36.842875|174.797205
1631146140000|ZMG2004|ADVENTURER|-36.8424|174.76635333333334
1631146292000|ZMG3426|KEKENO|-36.787441666666666|174.9353
1631146284000|ZMS7101|CLIPPER II|-36.88972666666667|174.98972
1631146289000|ZMT3984|CLIPPER 3|-36.83676|174.78184
1631146285000|ZMU7402|D6 |-36.8424|174.767155
1631146292000|ZME7070|D7 |-36.84225166666667|174.76557666666668
1631146200000|ZMA2422|DISCOVERY III|-36.78758166666667|174.67239
1631146080000|ZMZ4489|HARBOURCAT|-36.839643333333335|174.75097833333334
1631146260000|ZMQ7781|ISLAND NAVIGATOR|-36.83792|174.75493166666666
1631146293000|ZMW7964|KORORA|-36.84133166666667|174.767305
1631146200000|ZMU5423|SEABRIDGE|-36.8089|175.02734666666666
1631146140000|ZMR3466|SEAWAY II|-36.879625|174.896605
1631146260000|ZMV7877|SERENITY|-36.829811666666664|174.83497333333332
1631146293000|XXX0000|FLYING DUTCHMAN|-36.92098166666667|174.85819833333332
1631146289000|ZMU2646|TE KOTUKU|-36.841948333333335|174.76677166666667
1631146200000|ZMR2981|TIGER CAT|-36.840711666666664|174.76757333333333
1631146293000|ZMX2703|TOREA|-36.839081666666665|174.75141666666667
1631146290000|ZMX8794|IKA KAKAHI|-36.841433333333335|174.809765
1631146140000|ZMG2004|ADVENTURER|-36.8424|174.76635333333334
1631146321000|ZMG3426|KEKENO|-36.789213333333336|174.93119333333334
1631146315000|ZMS7101|CLIPPER II|-36.88973|174.98972
1631146319000|ZMT3984|CLIPPER 3|-36.83669|174.7796
1631146315000|ZMU7402|D6 |-36.84240333333333|174.76713666666666
1631146313000|ZME7070|D7 |-36.842283333333334|174.76553333333334
1631146200000|ZMA2422|DISCOVERY III|-36.78758166666667|174.67239
1631146260000|ZMZ4489|HARBOURCAT|-36.83964|174.750975
1631146260000|ZMQ7781|ISLAND NAVIGATOR|-36.83792|174.75493166666666
1631146313000|ZMW7964|KORORA|-36.84133333333333|174.76730333333333
1631146320000|ZMU5423|SEABRIDGE|-36.8089|175.02734666666666
1631146140000|ZMR3466|SEAWAY II|-36.879625|174.896605
1631146260000|ZMV7877|SERENITY|-36.83054166666667|174.83193166666666
1631146314000|XXX0000|FLYING DUTCHMAN|-36.92097166666667|174.8582
1631146320000|ZMU2646|TE KOTUKU|-36.841968333333334|174.76676
1631146200000|ZMR2981|TIGER CAT|-36.840711666666664|174.76757333333333
1631146322000|ZMX2703|TOREA|-36.839081666666665|174.75141833333333
1631146322000|ZMX8794|IKA KAKAHI|-36.839108333333336|174.81449833333335
1631146140000|ZMG2004|ADVENTURER|-36.8424|174.76635333333334
1631146346000|ZMG3426|KEKENO|-36.790825|174.92803166666667
1631146344000|ZMS7101|CLIPPER II|-36.88973333333333|174.98968
1631146345000|ZMT3984|CLIPPER 3|-36.836686666666665|174.77806666666666
1631146345000|ZMU7402|D6 |-36.84241166666666|174.76719333333332
1631146343000|ZME7070|D7 |-36.84224666666667|174.76556166666666
1631146200000|ZMA2422|DISCOVERY III|-36.78758166666667|174.67239
1631146260000|ZMZ4489|HARBOURCAT|-36.83964|174.750975
1631146260000|ZMQ7781|ISLAND NAVIGATOR|-36.83792|174.75493166666666
1631146343000|ZMW7964|KORORA|-36.84133|174.767295
1631146320000|ZMU5423|SEABRIDGE|-36.8089|175.02734666666666
1631146320000|ZMR3466|SEAWAY II|-36.879576666666665|174.89655666666667
1631146320000|ZMV7877|SERENITY|-36.831305|174.82837
1631146343000|XXX0000|FLYING DUTCHMAN|-36.920986666666664|174.85819833333332
1631146330000|ZMU2646|TE KOTUKU|-36.841825|174.76665333333332
1631146200000|ZMR2981|TIGER CAT|-36.840711666666664|174.76757333333333
1631146342000|ZMX2703|TOREA|-36.839081666666665|174.75141666666667
1631146346000|ZMX8794|IKA KAKAHI|-36.83721333333333|174.818
1631146140000|ZMG2004|ADVENTURER|-36.8424|174.76635333333334
1631146384000|ZMG3426|KEKENO|-36.793908333333334|174.92341666666667
1631146375000|ZMS7101|CLIPPER II|-36.88973|174.98972
1631146383000|ZMT3984|CLIPPER 3|-36.836663333333334|174.77601333333334
1631146375000|ZMU7402|D6 |-36.842416666666665|174.76718
1631146372000|ZME7070|D7 |-36.84222|174.76556
1631146200000|ZMA2422|DISCOVERY III|-36.78758166666667|174.67239
1631146260000|ZMZ4489|HARBOURCAT|-36.83964|174.750975
1631146260000|ZMQ7781|ISLAND NAVIGATOR|-36.83792|174.75493166666666
1631146373000|ZMW7964|KORORA|-36.84133|174.7673
1631146320000|ZMU5423|SEABRIDGE|-36.8089|175.02734666666666
1631146320000|ZMR3466|SEAWAY II|-36.879576666666665|174.89655666666667
1631146320000|ZMV7877|SERENITY|-36.832175|174.82553
1631146374000|XXX0000|FLYING DUTCHMAN|-36.92100666666666|174.85821333333334
1631146380000|ZMU2646|TE KOTUKU|-36.84189833333333|174.76672666666667
1631146200000|ZMR2981|TIGER CAT|-36.840711666666664|174.76757333333333
1631146382000|ZMX2703|TOREA|-36.839081666666665|174.75141666666667
1631146382000|ZMX8794|IKA KAKAHI|-36.83455|174.82332333333332
1631146140000|ZMG2004|ADVENTURER|-36.8424|174.76635333333334
1631146408000|ZMG3426|KEKENO|-36.79605333333333|174.920645
1631146404000|ZMS7101|CLIPPER II|-36.889723333333336|174.98972
1631146407000|ZMT3984|CLIPPER 3|-36.83669666666667|174.77470666666667
1631146404000|ZMU7402|D6 |-36.84241|174.76716166666668
1631146402000|ZME7070|D7 |-36.842265|174.76559
1631146200000|ZMA2422|DISCOVERY III|-36.78758166666667|174.67239
1631146260000|ZMZ4489|HARBOURCAT|-36.83964|174.750975
1631146260000|ZMQ7781|ISLAND NAVIGATOR|-36.83792|174.75493166666666
1631146403000|ZMW7964|KORORA|-36.84133166666667|174.76729833333334
1631146320000|ZMU5423|SEABRIDGE|-36.8089|175.02734666666666
1631146320000|ZMR3466|SEAWAY II|-36.879576666666665|174.89655666666667
1631146380000|ZMV7877|SERENITY|-36.83349666666667|174.82287666666667
1631146403000|XXX0000|FLYING DUTCHMAN|-36.92100333333333|174.85822
1631146399000|ZMU2646|TE KOTUKU|-36.841946666666665|174.766725
1631146380000|ZMR2981|TIGER CAT|-36.8407|174.767575
1631146404000|ZMX2703|TOREA|-36.839083333333335|174.75142
1631146408000|ZMX8794|IKA KAKAHI|-36.8329|174.827315
1631146140000|ZMG2004|ADVENTURER|-36.8424|174.76635333333334
1631146439000|ZMG3426|KEKENO|-36.798815|174.91689333333332
1631146436000|ZMS7101|CLIPPER II|-36.889723333333336|174.98972
1631146437000|ZMT3984|CLIPPER 3|-36.836706666666664|174.77312
1631146435000|ZMU7402|D6 |-36.84241333333333|174.76714833333332
1631146432000|ZME7070|D7 |-36.84227|174.76560166666667
1631146380000|ZMA2422|DISCOVERY III|-36.787585|174.67237333333333
1631146260000|ZMZ4489|HARBOURCAT|-36.83964|174.750975
1631146380000|ZMQ7781|ISLAND NAVIGATOR|-36.83791|174.75492833333334
1631146433000|ZMW7964|KORORA|-36.84133|174.7673
1631146320000|ZMU5423|SEABRIDGE|-36.8089|175.02734666666666
1631146320000|ZMR3466|SEAWAY II|-36.879576666666665|174.89655666666667
1631146380000|ZMV7877|SERENITY|-36.835031666666666|174.820285
1631146433000|XXX0000|FLYING DUTCHMAN|-36.921005|174.85821166666668
1631146430000|ZMU2646|TE KOTUKU|-36.841908333333336|174.76675333333333
1631146380000|ZMR2981|TIGER CAT|-36.8407|174.767575
1631146432000|ZMX2703|TOREA|-36.83909|174.75142333333332
1631146438000|ZMX8794|IKA KAKAHI|-36.83106|174.83195166666667
1631146140000|ZMG2004|ADVENTURER|-36.8424|174.76635333333334
1631146474000|ZMG3426|KEKENO|-36.80106166666667|174.912275
1631146464000|ZMS7101|CLIPPER II|-36.88972|174.98972
1631146471000|ZMT3984|CLIPPER 3|-36.836776666666665|174.77149333333332
1631146464000|ZMU7402|D6 |-36.84243166666667|174.76709666666667
1631146472000|ZME7070|D7 |-36.84225166666667|174.76559166666667
1631146380000|ZMA2422|DISCOVERY III|-36.787585|174.67237333333333
1631146260000|ZMZ4489|HARBOURCAT|-36.83964|174.750975
1631146380000|ZMQ7781|ISLAND NAVIGATOR|-36.83791|174.75492833333334
1631146463000|ZMW7964|KORORA|-36.841321666666666|174.76730666666666
1631146320000|ZMU5423|SEABRIDGE|-36.8089|175.02734666666666
1631146320000|ZMR3466|SEAWAY II|-36.879576666666665|174.89655666666667
1631146440000|ZMV7877|SERENITY|-36.83647|174.81766166666668
1631146473000|XXX0000|FLYING DUTCHMAN|-36.92099666666667|174.85821666666666
1631146469000|ZMU2646|TE KOTUKU|-36.841926666666666|174.766755
1631146380000|ZMR2981|TIGER CAT|-36.8407|174.767575
1631146473000|ZMX2703|TOREA|-36.839085|174.75142
1631146472000|ZMX8794|IKA KAKAHI|-36.82922|174.83734166666667
1631146140000|ZMG2004|ADVENTURER|-36.8424|174.76635333333334
1631146503000|ZMG3426|KEKENO|-36.80271333333334|174.90791333333334
1631146496000|ZMS7101|CLIPPER II|-36.889723333333336|174.98972
1631146491000|ZMT3984|CLIPPER 3|-36.83692666666666|174.77061333333333
1631146495000|ZMU7402|D6 |-36.842415|174.7671
1631146492000|ZME7070|D7 |-36.84224833333333|174.76558333333332
1631146380000|ZMA2422|DISCOVERY III|-36.787585|174.67237333333333
1631146440000|ZMZ4489|HARBOURCAT|-36.83967|174.75097
1631146380000|ZMQ7781|ISLAND NAVIGATOR|-36.83791|174.75492833333334
1631146493000|ZMW7964|KORORA|-36.841318333333334|174.76730666666666
1631146500000|ZMU5423|SEABRIDGE|-36.8089|175.02737333333334
1631146320000|ZMR3466|SEAWAY II|-36.879576666666665|174.89655666666667
1631146440000|ZMV7877|SERENITY|-36.83782|174.81506666666667
1631146493000|XXX0000|FLYING DUTCHMAN|-36.920991666666666|174.85821833333333
1631146490000|ZMU2646|TE KOTUKU|-36.84190666666667|174.76671166666668
1631146380000|ZMR2981|TIGER CAT|-36.8407|174.767575
1631146502000|ZMX2703|TOREA|-36.839081666666665|174.75142333333332
1631146488000|ZMX8794|IKA KAKAHI|-36.82824166666666|174.83979833333333
1631146140000|ZMG2004|ADVENTURER|-36.8424|174.76635333333334
1631146523000|ZMG3426|KEKENO|-36.803805|174.90495833333333
1631146515000|ZMS7101|CLIPPER II|-36.88972|174.98972
1631146521000|ZMT3984|CLIPPER 3|-36.83725333333334|174.76982666666666
1631146524000|ZMU7402|D6 |-36.84242|174.767065
1631146522000|ZME7070|D7 |-36.842243333333336|174.76558833333334
1631146380000|ZMA2422|DISCOVERY III|-36.787585|174.67237333333333
1631146500000|ZMZ4489|HARBOURCAT|-36.839995|174.75116333333332
1631146380000|ZMQ7781|ISLAND NAVIGATOR|-36.83791|174.75492833333334
1631146523000|ZMW7964|KORORA|-36.84132|174.76730666666666
1631146500000|ZMU5423|SEABRIDGE|-36.8089|175.02737333333334
1631146320000|ZMR3466|SEAWAY II|-36.879576666666665|174.89655666666667
1631146500000|ZMV7877|SERENITY|-36.83928|174.81238166666665
1631146523000|XXX0000|FLYING DUTCHMAN|-36.92099666666667|174.85821833333333
1631146519000|ZMU2646|TE KOTUKU|-36.841928333333335|174.76672166666665
1631146380000|ZMR2981|TIGER CAT|-36.8407|174.767575
1631146524000|ZMX2703|TOREA|-36.83908|174.751425
1631146524000|ZMX8794|IKA KAKAHI|-36.826463333333336|174.84549666666666
1631146140000|ZMG2004|ADVENTURER|-36.8424|174.76635333333334
1631146563000|ZMG3426|KEKENO|-36.80589833333333|174.89898333333332
1631146556000|ZMS7101|CLIPPER II|-36.889723333333336|174.98972
1631146561000|ZMT3984|CLIPPER 3|-36.837756666666664|174.76914666666667
1631146555000|ZMU7402|D6 |-36.842418333333335|174.767105
1631146563000|ZME7070|D7 |-36.842261666666666|174.76557333333332
1631146380000|ZMA2422|DISCOVERY III|-36.787585|174.67237333333333
1631146500000|ZMZ4489|HARBOURCAT|-36.83969666666667|174.75172166666667
1631146380000|ZMQ7781|ISLAND NAVIGATOR|-36.83791|174.75492833333334
1631146564000|ZMW7964|KORORA|-36.841318333333334|174.76730833333335
1631146500000|ZMU5423|SEABRIDGE|-36.8089|175.02737333333334
1631146500000|ZMR3466|SEAWAY II|-36.879595|174.89662333333334
1631146500000|ZMV7877|SERENITY|-36.84032833333333|174.80969833333333
1631146553000|XXX0000|FLYING DUTCHMAN|-36.92100333333333|174.85821833333333
1631146560000|ZMU2646|TE KOTUKU|-36.84191|174.76673833333334
1631146380000|ZMR2981|TIGER CAT|-36.8407|174.767575
1631146563000|ZMX2703|TOREA|-36.83907833333333|174.751425
1631146562000|ZMX8794|IKA KAKAHI|-36.82468|174.85158666666666
1631146140000|ZMG2004|ADVENTURER|-36.8424|174.76635333333334
1631146589000|ZMG3426|KEKENO|-36.807233333333336|174.89505166666666
1631146585000|ZMS7101|CLIPPER II|-36.889723333333336|174.98972
1631146573000|ZMT3984|CLIPPER 3|-36.837936666666664|174.76892
1631146584000|ZMU7402|D6 |-36.842378333333336|174.76708
1631146582000|ZME7070|D7 |-36.842243333333336|174.765575
1631146380000|ZMA2422|DISCOVERY III|-36.787585|174.67237333333333
1631146560000|ZMZ4489|HARBOURCAT|-36.839036666666665|174.75220333333334
1631146380000|ZMQ7781|ISLAND NAVIGATOR|-36.83791|174.75492833333334
1631146583000|ZMW7964|KORORA|-36.841318333333334|174.76731
1631146500000|ZMU5423|SEABRIDGE|-36.8089|175.02737333333334
1631146500000|ZMR3466|SEAWAY II|-36.879595|174.89662333333334
1631146560000|ZMV7877|SERENITY|-36.840291666666666|174.80659166666666
1631146583000|XXX0000|FLYING DUTCHMAN|-36.920995|174.85820333333334
1631146579000|ZMU2646|TE KOTUKU|-36.841945|174.76669333333334
1631146560000|ZMR2981|TIGER CAT|-36.84068666666667|174.76758
1631146584000|ZMX2703|TOREA|-36.83907833333333|174.751425
1631146586000|ZMX8794|IKA KAKAHI|-36.82359833333334|174.85545333333334
1631146140000|ZMG2004|ADVENTURER|-36.8424|174.76635333333334
1631146621000|ZMG3426|KEKENO|-36.808976666666666|174.89027333333334
1631146616000|ZMS7101|CLIPPER II|-36.88972666666667|174.98972
1631146611000|ZMT3984|CLIPPER 3|-36.83831333333333|174.76810666666665
1631146615000|ZMU7402|D6 |-36.842393333333334|174.767105
1631146613000|ZME7070|D7 |-36.84223166666666|174.76557333333332
1631146560000|ZMA2422|DISCOVERY III|-36.787575|174.67237333333333
1631146560000|ZMZ4489|HARBOURCAT|-36.83831833333333|174.75273833333333
1631146620000|ZMQ7781|ISLAND NAVIGATOR|-36.83792|174.75491833333334
1631146613000|ZMW7964|KORORA|-36.84132|174.767315
1631146500000|ZMU5423|SEABRIDGE|-36.8089|175.02737333333334
1631146500000|ZMR3466|SEAWAY II|-36.879595|174.89662333333334
1631146560000|ZMV7877|SERENITY|-36.839146666666664|174.803895
1631146613000|XXX0000|FLYING DUTCHMAN|-36.92099666666667|174.858195
1631146621000|ZMU2646|TE KOTUKU|-36.84191666666667|174.76668666666666
1631146560000|ZMR2981|TIGER CAT|-36.84068666666667|174.76758
1631146612000|ZMX2703|TOREA|-36.83907833333333|174.75142333333332
1631146620000|ZMX8794|IKA KAKAHI|-36.82209|174.86094833333334
1631146140000|ZMG2004|ADVENTURER|-36.8424|174.76635333333334
1631146649000|ZMG3426|KEKENO|-36.81044166666667|174.886055
1631146655000|ZMS7101|CLIPPER II|-36.88973|174.98972
1631146652000|ZMT3984|CLIPPER 3|-36.83889666666666|174.76709333333332
1631146654000|ZMU7402|D6 |-36.842398333333335|174.76713666666666
1631146652000|ZME7070|D7 |-36.84226|174.76559
1631146560000|ZMA2422|DISCOVERY III|-36.787575|174.67237333333333
1631146620000|ZMZ4489|HARBOURCAT|-36.837756666666664|174.75355666666667
1631146620000|ZMQ7781|ISLAND NAVIGATOR|-36.83792|174.75491833333334
1631146652000|ZMW7964|KORORA|-36.841318333333334|174.76732833333332
1631146500000|ZMU5423|SEABRIDGE|-36.8089|175.02737333333334
1631146500000|ZMR3466|SEAWAY II|-36.879595|174.89662333333334
1631146620000|ZMV7877|SERENITY|-36.838035|174.80146833333333
1631146653000|XXX0000|FLYING DUTCHMAN|-36.920993333333335|174.85819833333332
1631146650000|ZMU2646|TE KOTUKU|-36.841948333333335|174.76667833333335
